"","username","date","content","sentiment","Sentiment Direction"
"62","Senator_Hurtado",2024-08-15 23:03:59,"#CaLeg Senate today adjourned in Memory of Aldo Javier Garcia, a former #CapitolFellow alumni from the #CentralValley who encapsulated the very best of #PublicService on behalf of all Californians.  https://t.co/ZPIxypgowq https://t.co/EfwIE5bYVz",0.0526315789473684,"positive"
"63","Senator_Hurtado",2024-08-14 17:01:48,"RT @RedCrossCCR: We've been preparing all week to join Kern County and 30+ organizations at the upcoming #BorelFire Local Assistance Center this weekend.  At the LAC, @RedCross volunteers will be distributing free wildfire clean up kits, shovels &amp; rakes, meal kits &amp; water for all who need it. https://t.co/v8Mj9KvCrU",0.0625,"positive"
"64","RedCrossCCR",2024-08-10 00:20:11,"We've been preparing all week to join Kern County and 30+ organizations at the upcoming #BorelFire Local Assistance Center this weekend.  At the LAC, @RedCross volunteers will be distributing free wildfire clean up kits, shovels &amp; rakes, meal kits &amp; water for all who need it. https://t.co/v8Mj9KvCrU",0.0645161290322581,"positive"
"65","Senator_Hurtado",2024-08-13 17:55:06,"Residents of @CountyofKern  can visit the @CaliforniaDSS website for more info &amp; eligibility information on how you can utilize #SUNBucks @KernCountyDHS https://t.co/4QBhPP9Q8Q https://t.co/3zvmRy2cTY",0,"neutral"
"66","Senator_Hurtado",2024-08-12 17:45:45,"Our office wants to wish our @sacstate paid intern Priscila Morales a Happy Birthday! Our office is truly appreciative of all of Priscila's hard work as part of the communications team! https://t.co/K4MZUqERmS",0.15,"positive"
"67","AlvaradoGilSD4",2025-05-11 14:00:00,"Happy Mother’s Day to all the amazing moms in SD 4! Your love and dedication strengthen not just your families, but our entire community. Enjoy your day! https://t.co/AFMm31Dgw7",0.4,"positive"
"68","AlvaradoGilSD4",2025-05-09 21:20:49,"Congratulations!",1,"positive"
"69","CALtGovernor",2025-05-07 21:09:13,"🎉 Big news from Team LG! Our amazing Director of Operations, Jeanelle Loui, took home the 🏆 at the 49th Annual Capitol Frog Jump with a 14-ft, 1-inch jump! Talk about hopping to success! 🐸 https://t.co/0pKeiPzAnF",0.1,"positive"
"70","AlvaradoGilSD4",2025-05-09 21:03:47,"Attended the Stanislaus County Peace Officers Memorial Ceremony to honor those who made the ultimate sacrifice. In SD 4, we will never forget Corporal Ronil Singh - killed in the line of duty in 2018. To the brave men &amp; women of law enforcement who serve us every day - Thank you. https://t.co/8dyXcGBrpM",0.129032258064516,"positive"
"71","AlvaradoGilSD4",2025-05-09,"Two more oil refineries in CA are shuttering soon thx to irrational, unsustainable regulations &amp; costs imposed by governor &amp; radical Dems.   It means job loss, economic instability &amp; higher prices in CA. Tell the governor to end his war on affordability now! https://t.co/5LNZBVWBms",-0.193548387096774,"negative"
"72","AlvaradoGilSD4",2025-05-08 23:50:18,"RT @mymotherlode: Mother Lode Roundup and Second Weekend of May Events https://t.co/I2k2VBGfcR https://t.co/WxqksYIUH7",0.1,"positive"
"73","mymotherlode",2025-05-08 23:34:34,"Mother Lode Roundup and Second Weekend of May Events https://t.co/I2k2VBGfcR https://t.co/WxqksYIUH7",0.111111111111111,"positive"
"74","AlvaradoGilSD4",2025-05-08 22:31:14,"Recap of The 49th Annual Capitol Frog Jump. Thank you to all who came out &amp; participated! A very special thank you to the incredible @frogtownorg team for all their great work. Head out to the Calaveras County Fair &amp; Jumping Frog Jubilee May 15-18 for the main event! 🐸 https://t.co/OspuxQSa04",0.25,"positive"
"75","AlvaradoGilSD4",2025-05-08 20:00:00,"SD 4 is no stranger to wildfires —be ready before they strike.  ✅ Get Ready: Clear defensible space &amp; harden your home ✅ Get Set: Prep your go-bag &amp; evacuation plan ✅ GO: Don’t wait—evacuate early  Plan ahead at https://t.co/tfthOE5p00 https://t.co/UjabK0xoZh",0,"neutral"
"76","AlvaradoGilSD4",2025-05-08 19:50:12,"RT @Caltrans9: Our Workers Memorial honors all Caltrans employees who passed away on the job, including the 7 we lost in D9. We'd like to thank @countyofmono  D4 Supervisor John Peters for his words and CHP - Bridgeport for their support, and the Sonora Junction Maintenance crew Honor Guard. https://t.co/6n1ixTQusT",0.103448275862069,"positive"
"77","Caltrans9",2025-05-08 17:42:26,"Our Workers Memorial honors all Caltrans employees who passed away on the job, including the 7 we lost in D9. We'd like to thank @countyofmono  D4 Supervisor John Peters for his words and CHP - Bridgeport for their support, and the Sonora Junction Maintenance crew Honor Guard. https://t.co/6n1ixTQusT",0.107142857142857,"positive"
"78","AlvaradoGilSD4",2025-05-08 17:27:21,"The first American Pope! 🇺🇸",0,"neutral"
"79","VaticanNews",2025-05-08 17:20:10,"Habemus Papam! We have a Pope!  The Cardinals gathered in the Vatican’s Sistine Chapel have elected Cardinal Robert Francis Prevost as the 267th Pope, who took the name Pope Leo XIV. https://t.co/7COawsKvWu",0,"neutral"
"80","AlvaradoGilSD4",2025-05-08 16:23:39,"""If CAs economy is booming, as Newsom boasts, one might wonder why the state’s unemployment rate is the third highest in the nation, with more than a million jobless workers, and why its poverty rate is the nation’s highest.""",-0.0952380952380952,"negative"
"81","DanCALmatters",2025-05-08 13:27:18,"New column: California's fourth-ranked economy is also tops in unemployment, poverty and deficits https://t.co/8n0Pm2QFB1",-0.0909090909090909,"negative"
"82","AlvaradoGilSD4",2025-05-07 22:34:21,"RT @SenRogerNiello: The great folks of the Calaveras County Fair bring the joy of the Frog Jump to the Capitol so that legislators, staff &amp; media can try this fun event. This year, Adelyn from #TeamNiello represented all of us well by jumping a frog named Groggy the Froggy! 🐸#CALeg #CapitolFrogJump https://t.co/G0kr8L1yZH",0.1875,"positive"
"83","SenRogerNiello",2025-05-07 20:56:55,"The great folks of the Calaveras County Fair bring the joy of the Frog Jump to the Capitol so that legislators, staff &amp; media can try this fun event. This year, Adelyn from #TeamNiello represented all of us well by jumping a frog named Groggy the Froggy! 🐸#CALeg #CapitolFrogJump https://t.co/G0kr8L1yZH",0.193548387096774,"positive"
"84","AlvaradoGilSD4",2025-05-07 18:35:15,"Californians are staring down $8-9 gas due to self-inflicted policy failures - with the gov &amp; progressive Dems driving out refineries &amp; driving up costs. This looming gas crisis is about to become a cost-of-living crisis, hitting middle class &amp; rural families the hardest.",-0.103448275862069,"negative"
"85","CaliforniaGlobe",2025-05-06 22:16:19,"California Facing $8.43/gallon Gas – a 75% Increase – as Refineries Close.  California is producing only 23.7% of its own in-state oil/gas needs when it used to produce 62% of its petroleum needs from in-state oil producers. @CaliforniaGlobe   https://t.co/JQp5mHjaFJ https://t.co/dlzT9knSQX",0.0454545454545455,"positive"
"86","AlvaradoGilSD4",2025-05-07 16:58:31,"RT @AsmTangipa: I was thrilled to participate in the 49th Annual Capitol Frog Jump, where legislators and media compete for a shot at the Calaveras County Fair finals! 🐸 https://t.co/0OVwp9cnvb",0.125,"positive"
"87","AsmTangipa",2025-05-06 21:28:44,"I was thrilled to participate in the 49th Annual Capitol Frog Jump, where legislators and media compete for a shot at the Calaveras County Fair finals! 🐸 https://t.co/0OVwp9cnvb",0.133333333333333,"positive"
"88","AlvaradoGilSD4",2025-05-07 16:19:35,"Thanks for joining the fun yesterday!",0.5,"positive"
"89","hhadwickAD1",2025-05-07 16:00:02,"#TeamHadwick's Taylor and frog Altur-ribbit (a nod to Asm. Hadwick’s hometown of Alturas) 🐸 participated in the 49th Annual Capitol Frog Jump!    Thanks to @AlvaradoGilSD4 for bringing this NorCal tradition to the Capitol!  #CapitolFrogJump #CaliforniaTraditions #MarkTwain #CAleg 🐸",0.0416666666666667,"positive"
"90","AlvaradoGilSD4",2025-05-06 18:31:58,"All set up for the 49th Annual Capitol Frog Jump! Who will take home the farthest leap this year? Come out to the west side of the Capitol! The whole thing kicks off at noon! https://t.co/NEyUZSNf8N",0.1,"positive"
"91","AlvaradoGilSD4",2025-05-06 02:56:37,"RT @CASenReps: While the celebration of Latino Heritage Week begins, we can’t help but remind Californians of the blatant exclusion of Republican Latinos in the “Latino Caucus.”  👀 Read more from Senator @AlvaradoGilSD4 &amp; @SenValladares here:  https://t.co/6OueFYbBoX",0,"neutral"
"92","CASenReps",2025-05-06 02:42:30,"While the celebration of Latino Heritage Week begins, we can’t help but remind Californians of the blatant exclusion of Republican Latinos in the “Latino Caucus.”  👀 Read more from Senator @AlvaradoGilSD4 &amp; @SenValladares here:  https://t.co/6OueFYbBoX",0,"neutral"
"93","AlvaradoGilSD4",2025-05-06,"Native American women and girls are murdered at 10x the rate of any other ethnicity. With SD4 home to nearly 14% of California's tribes, I will continue working with local tribal leaders in bringing greater awareness to the crisis of missing and murdered indigenous women. https://t.co/IMLQEs7MQW",-0.0384615384615385,"negative"
"94","AlvaradoGilSD4",2025-05-05 23:00:02,"The 49th Annual Capitol Frog Jump is TOMORROW. Plenty of space open in the 12:45pm jump block. Sign up now and join the fun!  Scan the QR code, or use the link to RSVP: https://t.co/ih412aV0Iw https://t.co/CHTbjtrqXz",0.19047619047619,"positive"
"95","AlvaradoGilSD4",2025-05-05 21:04:49,"Today, I join Mexican-Americans across SD 4 in recognizing the 1862 victory by Mexican forces over the French at the Battle of Puebla. Proud of my heritage, I also honor the contributions Mexican-Americans have made to our country. Enjoy your celebrations – Happy Cinco de Mayo! https://t.co/iIys1vIudy",0.24,"positive"
"96","AlvaradoGilSD4",2025-05-01 18:11:42,"Great work by Assembly Republicans this morning, calling out the dangerous nonsense from CA's progressive Dems. It's simple: Buying 16 &amp; 17 year-olds for sex should absolutely be a felony.",0,"neutral"
"97","ZavalaA",2025-05-01 17:54:54,"@carldemaio @maggykrell Asm. @DavidTangipa rises to say Krell is a hero and helped saved members of his family’s lives who were trafficked on https://t.co/5CphcmC8gD   Krell is known for taking down the site. https://t.co/66JYvSfNqB",0.2,"positive"
"98","AlvaradoGilSD4",2025-05-01 00:19:23,"This week I presented SCR 24 recognizing 3/21/25 as Rosie the Riveter Day in CA. Rosies powered the WWII effort at home &amp; opened doors for future generations. Thank you to the SD 4 families who made this tribute so special! It was an honor to share your loved ones’ stories. https://t.co/FqKaq9f4yF",0.25,"positive"
"99","AlvaradoGilSD4",2025-04-30 22:42:47,"No means no, period. I stand with survivors &amp; reaffirm my commitment to holding violent rapists accountable. Last year my bill, SB 268, was signed into law, making rape of an unconscious person a violent felony. Let's continue to raise awareness &amp; ensure victims are supported. https://t.co/S3bjX9E6uG",0.032258064516129,"positive"
"100","AlvaradoGilSD4",2025-04-29 20:37:55,"RT @CountyElDorado: Need to get your Real ID but struggling to find the right documents? Swing by our Tahoe Recorder Clerk office during their special hours. Check out the details below! https://t.co/PrIHz472fX",0,"neutral"
"101","CountyElDorado",2025-04-29 20:28:29,"Need to get your Real ID but struggling to find the right documents? Swing by our Tahoe Recorder Clerk office during their special hours. Check out the details below! https://t.co/PrIHz472fX",0,"neutral"
